DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|LICZBA
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|56|4
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|40|5
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|62|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|37|13
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|42|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|38|12
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|33|18
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|17|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|55|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|52|4
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|58|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|20|60
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|18|282
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|21|46
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|39|10
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|51|8
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|29|25
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|41|4
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|64|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|49|4
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|46|6
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|34|18
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|23|31
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|47|6
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|59|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|65|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|26|32
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|35|20
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|54|6
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|53|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|50|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|28|23
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|36|20
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|30|27
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|44|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|32|15
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|43|11
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|45|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|61|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|57|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|19|156
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|24|24
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|25|30
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|27|34
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|22|29
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|31|25
2020-06|02|WOJ. DOLNOŒL¥SKIE|K|48|5
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|45|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|46|9
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|50|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|15|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|40|5
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|28|20
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|61|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|52|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|39|11
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|53|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|42|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|25|26
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|33|15
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|32|12
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|29|9
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|18|352
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|23|24
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|30|13
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|31|15
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|37|12
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|19|185
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|16|12
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|47|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|41|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|62|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|55|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|59|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|58|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|56|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|21|42
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|27|16
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|38|6
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|43|4
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|17|13
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|26|28
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|24|28
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|44|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|57|1
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|20|56
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|22|29
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|34|9
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|35|9
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|54|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|14|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|65|2
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|49|3
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|36|7
2020-06|02|WOJ. DOLNOŒL¥SKIE|M|48|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|66|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|45|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|58|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|31|11
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|36|8
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|33|13
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|40|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|24|17
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|54|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|59|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|60|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|39|9
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|20|23
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|25|22
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|56|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|44|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|50|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|43|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|48|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|49|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|38|7
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|32|10
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|17|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|53|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|51|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|15|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|22|13
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|30|10
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|27|19
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|26|15
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|23|9
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|35|8
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|47|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|46|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|21|21
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|42|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|18|253
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|52|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|37|10
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|62|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|19|119
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|29|10
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|34|12
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|28|17
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|K|16|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|28|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|26|10
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|25|9
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|56|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|47|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|21|15
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|38|11
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|33|6
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|20|45
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|19|132
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|16|22
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|55|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|24|13
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|22|15
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|44|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|34|6
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|30|7
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|45|1
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|40|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|31|10
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|35|15
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|14|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|27|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|39|4
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|42|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|29|13
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|23|9
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|37|5
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|15|6
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|43|5
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|41|5
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|50|2
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|18|280
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|32|7
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|36|9
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|49|3
2020-06|04|WOJ. KUJAWSKO-POMORSKIE|M|17|18
2020-06|06|WOJ. LUBELSKIE|K|17|1
2020-06|06|WOJ. LUBELSKIE|K|34|12
2020-06|06|WOJ. LUBELSKIE|K|31|14
2020-06|06|WOJ. LUBELSKIE|K|26|7
2020-06|06|WOJ. LUBELSKIE|K|35|10
2020-06|06|WOJ. LUBELSKIE|K|36|9
2020-06|06|WOJ. LUBELSKIE|K|57|1
2020-06|06|WOJ. LUBELSKIE|K|43|2
2020-06|06|WOJ. LUBELSKIE|K|21|27
2020-06|06|WOJ. LUBELSKIE|K|40|4
2020-06|06|WOJ. LUBELSKIE|K|49|5
2020-06|06|WOJ. LUBELSKIE|K|60|1
2020-06|06|WOJ. LUBELSKIE|K|55|2
2020-06|06|WOJ. LUBELSKIE|K|28|14
2020-06|06|WOJ. LUBELSKIE|K|37|6
2020-06|06|WOJ. LUBELSKIE|K|38|9
2020-06|06|WOJ. LUBELSKIE|K|33|13
2020-06|06|WOJ. LUBELSKIE|K|64|1
2020-06|06|WOJ. LUBELSKIE|K|53|3
2020-06|06|WOJ. LUBELSKIE|K|30|8
2020-06|06|WOJ. LUBELSKIE|K|16|2
2020-06|06|WOJ. LUBELSKIE|K|27|10
2020-06|06|WOJ. LUBELSKIE|K|62|1
2020-06|06|WOJ. LUBELSKIE|K|47|1
2020-06|06|WOJ. LUBELSKIE|K|18|387
2020-06|06|WOJ. LUBELSKIE|K|24|16
2020-06|06|WOJ. LUBELSKIE|K|19|92
2020-06|06|WOJ. LUBELSKIE|K|15|1
2020-06|06|WOJ. LUBELSKIE|K|20|42
2020-06|06|WOJ. LUBELSKIE|K|32|4
2020-06|06|WOJ. LUBELSKIE|K|48|1
2020-06|06|WOJ. LUBELSKIE|K|63|2
2020-06|06|WOJ. LUBELSKIE|K|59|1
2020-06|06|WOJ. LUBELSKIE|K|22|22
2020-06|06|WOJ. LUBELSKIE|K|29|12
2020-06|06|WOJ. LUBELSKIE|K|25|18
2020-06|06|WOJ. LUBELSKIE|K|45|4
2020-06|06|WOJ. LUBELSKIE|K|58|2
2020-06|06|WOJ. LUBELSKIE|K|46|8
2020-06|06|WOJ. LUBELSKIE|K|54|2
2020-06|06|WOJ. LUBELSKIE|K|56|2
2020-06|06|WOJ. LUBELSKIE|K|41|2
2020-06|06|WOJ. LUBELSKIE|K|50|1
2020-06|06|WOJ. LUBELSKIE|K|51|3
2020-06|06|WOJ. LUBELSKIE|K|39|11
2020-06|06|WOJ. LUBELSKIE|K|42|10
2020-06|06|WOJ. LUBELSKIE|K|23|21
2020-06|06|WOJ. LUBELSKIE|M|18|400
2020-06|06|WOJ. LUBELSKIE|M|16|14
2020-06|06|WOJ. LUBELSKIE|M|23|18
2020-06|06|WOJ. LUBELSKIE|M|37|4
2020-06|06|WOJ. LUBELSKIE|M|22|13
2020-06|06|WOJ. LUBELSKIE|M|50|2
2020-06|06|WOJ. LUBELSKIE|M|28|7
2020-06|06|WOJ. LUBELSKIE|M|57|1
2020-06|06|WOJ. LUBELSKIE|M|39|2
2020-06|06|WOJ. LUBELSKIE|M|42|8
2020-06|06|WOJ. LUBELSKIE|M|51|2
2020-06|06|WOJ. LUBELSKIE|M|44|2
2020-06|06|WOJ. LUBELSKIE|M|40|2
2020-06|06|WOJ. LUBELSKIE|M|31|14
2020-06|06|WOJ. LUBELSKIE|M|21|18
2020-06|06|WOJ. LUBELSKIE|M|34|5
2020-06|06|WOJ. LUBELSKIE|M|24|17
2020-06|06|WOJ. LUBELSKIE|M|20|30
2020-06|06|WOJ. LUBELSKIE|M|38|6
2020-06|06|WOJ. LUBELSKIE|M|30|6
2020-06|06|WOJ. LUBELSKIE|M|41|3
2020-06|06|WOJ. LUBELSKIE|M|27|7
2020-06|06|WOJ. LUBELSKIE|M|15|7
2020-06|06|WOJ. LUBELSKIE|M|25|9
2020-06|06|WOJ. LUBELSKIE|M|32|5
2020-06|06|WOJ. LUBELSKIE|M|26|6
2020-06|06|WOJ. LUBELSKIE|M|35|5
2020-06|06|WOJ. LUBELSKIE|M|33|8
2020-06|06|WOJ. LUBELSKIE|M|36|9
2020-06|06|WOJ. LUBELSKIE|M|14|4
2020-06|06|WOJ. LUBELSKIE|M|59|1
2020-06|06|WOJ. LUBELSKIE|M|60|1
2020-06|06|WOJ. LUBELSKIE|M|49|2
2020-06|06|WOJ. LUBELSKIE|M|29|9
2020-06|06|WOJ. LUBELSKIE|M|17|19
2020-06|06|WOJ. LUBELSKIE|M|19|123
2020-06|08|WOJ. LUBUSKIE|K|53|1
2020-06|08|WOJ. LUBUSKIE|K|41|2
2020-06|08|WOJ. LUBUSKIE|K|27|6
2020-06|08|WOJ. LUBUSKIE|K|34|2
2020-06|08|WOJ. LUBUSKIE|K|36|3
2020-06|08|WOJ. LUBUSKIE|K|54|2
2020-06|08|WOJ. LUBUSKIE|K|29|4
2020-06|08|WOJ. LUBUSKIE|K|46|1
2020-06|08|WOJ. LUBUSKIE|K|59|2
2020-06|08|WOJ. LUBUSKIE|K|35|6
2020-06|08|WOJ. LUBUSKIE|K|39|5
2020-06|08|WOJ. LUBUSKIE|K|32|8
2020-06|08|WOJ. LUBUSKIE|K|25|8
2020-06|08|WOJ. LUBUSKIE|K|17|1
2020-06|08|WOJ. LUBUSKIE|K|47|1
2020-06|08|WOJ. LUBUSKIE|K|30|2
2020-06|08|WOJ. LUBUSKIE|K|43|2
2020-06|08|WOJ. LUBUSKIE|K|33|2
2020-06|08|WOJ. LUBUSKIE|K|22|9
2020-06|08|WOJ. LUBUSKIE|K|50|3
2020-06|08|WOJ. LUBUSKIE|K|19|86
2020-06|08|WOJ. LUBUSKIE|K|24|11
2020-06|08|WOJ. LUBUSKIE|K|18|98
2020-06|08|WOJ. LUBUSKIE|K|23|6
2020-06|08|WOJ. LUBUSKIE|K|38|3
2020-06|08|WOJ. LUBUSKIE|K|31|6
2020-06|08|WOJ. LUBUSKIE|K|64|1
2020-06|08|WOJ. LUBUSKIE|K|45|2
2020-06|08|WOJ. LUBUSKIE|K|44|1
2020-06|08|WOJ. LUBUSKIE|K|15|1
2020-06|08|WOJ. LUBUSKIE|K|28|8
2020-06|08|WOJ. LUBUSKIE|K|26|5
2020-06|08|WOJ. LUBUSKIE|K|20|16
2020-06|08|WOJ. LUBUSKIE|K|21|7
2020-06|08|WOJ. LUBUSKIE|K|37|2
2020-06|08|WOJ. LUBUSKIE|M|23|6
2020-06|08|WOJ. LUBUSKIE|M|39|3
2020-06|08|WOJ. LUBUSKIE|M|46|2
2020-06|08|WOJ. LUBUSKIE|M|16|7
2020-06|08|WOJ. LUBUSKIE|M|52|2
2020-06|08|WOJ. LUBUSKIE|M|40|4
2020-06|08|WOJ. LUBUSKIE|M|45|3
2020-06|08|WOJ. LUBUSKIE|M|21|13
2020-06|08|WOJ. LUBUSKIE|M|34|5
2020-06|08|WOJ. LUBUSKIE|M|48|1
2020-06|08|WOJ. LUBUSKIE|M|49|3
2020-06|08|WOJ. LUBUSKIE|M|33|9
2020-06|08|WOJ. LUBUSKIE|M|17|7
2020-06|08|WOJ. LUBUSKIE|M|25|3
2020-06|08|WOJ. LUBUSKIE|M|71|1
2020-06|08|WOJ. LUBUSKIE|M|18|125
2020-06|08|WOJ. LUBUSKIE|M|15|3
2020-06|08|WOJ. LUBUSKIE|M|37|3
2020-06|08|WOJ. LUBUSKIE|M|24|5
2020-06|08|WOJ. LUBUSKIE|M|41|1
2020-06|08|WOJ. LUBUSKIE|M|69|1
2020-06|08|WOJ. LUBUSKIE|M|31|8
2020-06|08|WOJ. LUBUSKIE|M|36|3
2020-06|08|WOJ. LUBUSKIE|M|35|2
2020-06|08|WOJ. LUBUSKIE|M|32|2
2020-06|08|WOJ. LUBUSKIE|M|42|2
2020-06|08|WOJ. LUBUSKIE|M|28|5
2020-06|08|WOJ. LUBUSKIE|M|43|2
2020-06|08|WOJ. LUBUSKIE|M|26|8
2020-06|08|WOJ. LUBUSKIE|M|38|7
2020-06|08|WOJ. LUBUSKIE|M|30|6
2020-06|08|WOJ. LUBUSKIE|M|27|2
2020-06|08|WOJ. LUBUSKIE|M|20|12
2020-06|08|WOJ. LUBUSKIE|M|22|11
2020-06|08|WOJ. LUBUSKIE|M|19|73
2020-06|08|WOJ. LUBUSKIE|M|29|7
2020-06|10|WOJ. £ÓDZKIE|K|53|3
2020-06|10|WOJ. £ÓDZKIE|K|52|1
2020-06|10|WOJ. £ÓDZKIE|K|20|40
2020-06|10|WOJ. £ÓDZKIE|K|36|8
2020-06|10|WOJ. £ÓDZKIE|K|34|7
2020-06|10|WOJ. £ÓDZKIE|K|46|3
2020-06|10|WOJ. £ÓDZKIE|K|44|4
2020-06|10|WOJ. £ÓDZKIE|K|28|14
2020-06|10|WOJ. £ÓDZKIE|K|23|11
2020-06|10|WOJ. £ÓDZKIE|K|14|4
2020-06|10|WOJ. £ÓDZKIE|K|39|5
2020-06|10|WOJ. £ÓDZKIE|K|51|1
2020-06|10|WOJ. £ÓDZKIE|K|56|2
2020-06|10|WOJ. £ÓDZKIE|K|60|1
2020-06|10|WOJ. £ÓDZKIE|K|57|1
2020-06|10|WOJ. £ÓDZKIE|K|35|9
2020-06|10|WOJ. £ÓDZKIE|K|47|4
2020-06|10|WOJ. £ÓDZKIE|K|25|11
2020-06|10|WOJ. £ÓDZKIE|K|48|7
2020-06|10|WOJ. £ÓDZKIE|K|55|1
2020-06|10|WOJ. £ÓDZKIE|K|40|5
2020-06|10|WOJ. £ÓDZKIE|K|37|5
2020-06|10|WOJ. £ÓDZKIE|K|16|3
2020-06|10|WOJ. £ÓDZKIE|K|24|12
2020-06|10|WOJ. £ÓDZKIE|K|18|331
2020-06|10|WOJ. £ÓDZKIE|K|43|4
2020-06|10|WOJ. £ÓDZKIE|K|30|8
2020-06|10|WOJ. £ÓDZKIE|K|49|5
2020-06|10|WOJ. £ÓDZKIE|K|33|5
2020-06|10|WOJ. £ÓDZKIE|K|32|5
2020-06|10|WOJ. £ÓDZKIE|K|21|14
2020-06|10|WOJ. £ÓDZKIE|K|22|17
2020-06|10|WOJ. £ÓDZKIE|K|27|11
2020-06|10|WOJ. £ÓDZKIE|K|26|16
2020-06|10|WOJ. £ÓDZKIE|K|42|2
2020-06|10|WOJ. £ÓDZKIE|K|45|2
2020-06|10|WOJ. £ÓDZKIE|K|17|1
2020-06|10|WOJ. £ÓDZKIE|K|19|108
2020-06|10|WOJ. £ÓDZKIE|K|29|18
2020-06|10|WOJ. £ÓDZKIE|K|50|5
2020-06|10|WOJ. £ÓDZKIE|K|31|4
2020-06|10|WOJ. £ÓDZKIE|K|41|2
2020-06|10|WOJ. £ÓDZKIE|K|62|1
2020-06|10|WOJ. £ÓDZKIE|K|38|12
2020-06|10|WOJ. £ÓDZKIE|M|39|2
2020-06|10|WOJ. £ÓDZKIE|M|20|21
2020-06|10|WOJ. £ÓDZKIE|M|19|130
2020-06|10|WOJ. £ÓDZKIE|M|33|6
2020-06|10|WOJ. £ÓDZKIE|M|17|19
2020-06|10|WOJ. £ÓDZKIE|M|15|9
2020-06|10|WOJ. £ÓDZKIE|M|27|10
2020-06|10|WOJ. £ÓDZKIE|M|34|9
2020-06|10|WOJ. £ÓDZKIE|M|30|10
2020-06|10|WOJ. £ÓDZKIE|M|49|1
2020-06|10|WOJ. £ÓDZKIE|M|23|14
2020-06|10|WOJ. £ÓDZKIE|M|16|14
2020-06|10|WOJ. £ÓDZKIE|M|26|15
2020-06|10|WOJ. £ÓDZKIE|M|48|2
2020-06|10|WOJ. £ÓDZKIE|M|38|3
2020-06|10|WOJ. £ÓDZKIE|M|37|6
2020-06|10|WOJ. £ÓDZKIE|M|47|2
2020-06|10|WOJ. £ÓDZKIE|M|42|4
2020-06|10|WOJ. £ÓDZKIE|M|55|1
2020-06|10|WOJ. £ÓDZKIE|M|18|479
2020-06|10|WOJ. £ÓDZKIE|M|52|2
2020-06|10|WOJ. £ÓDZKIE|M|36|2
2020-06|10|WOJ. £ÓDZKIE|M|41|4
2020-06|10|WOJ. £ÓDZKIE|M|22|12
2020-06|10|WOJ. £ÓDZKIE|M|14|11
2020-06|10|WOJ. £ÓDZKIE|M|28|17
2020-06|10|WOJ. £ÓDZKIE|M|24|7
2020-06|10|WOJ. £ÓDZKIE|M|31|4
2020-06|10|WOJ. £ÓDZKIE|M|29|10
2020-06|10|WOJ. £ÓDZKIE|M|44|3
2020-06|10|WOJ. £ÓDZKIE|M|43|1
2020-06|10|WOJ. £ÓDZKIE|M|46|1
2020-06|10|WOJ. £ÓDZKIE|M|35|10
2020-06|10|WOJ. £ÓDZKIE|M|53|1
2020-06|10|WOJ. £ÓDZKIE|M|57|1
2020-06|10|WOJ. £ÓDZKIE|M|21|18
2020-06|10|WOJ. £ÓDZKIE|M|25|14
2020-06|10|WOJ. £ÓDZKIE|M|32|11
2020-06|12|WOJ. MA£OPOLSKIE|K|61|2
2020-06|12|WOJ. MA£OPOLSKIE|K|19|221
2020-06|12|WOJ. MA£OPOLSKIE|K|23|26
2020-06|12|WOJ. MA£OPOLSKIE|K|26|21
2020-06|12|WOJ. MA£OPOLSKIE|K|27|11
2020-06|12|WOJ. MA£OPOLSKIE|K|28|13
2020-06|12|WOJ. MA£OPOLSKIE|K|44|5
2020-06|12|WOJ. MA£OPOLSKIE|K|45|2
2020-06|12|WOJ. MA£OPOLSKIE|K|24|20
2020-06|12|WOJ. MA£OPOLSKIE|K|52|2
2020-06|12|WOJ. MA£OPOLSKIE|K|55|3
2020-06|12|WOJ. MA£OPOLSKIE|K|25|19
2020-06|12|WOJ. MA£OPOLSKIE|K|48|2
2020-06|12|WOJ. MA£OPOLSKIE|K|62|1
2020-06|12|WOJ. MA£OPOLSKIE|K|20|66
2020-06|12|WOJ. MA£OPOLSKIE|K|30|11
2020-06|12|WOJ. MA£OPOLSKIE|K|43|3
2020-06|12|WOJ. MA£OPOLSKIE|K|16|1
2020-06|12|WOJ. MA£OPOLSKIE|K|42|3
2020-06|12|WOJ. MA£OPOLSKIE|K|46|4
2020-06|12|WOJ. MA£OPOLSKIE|K|50|1
2020-06|12|WOJ. MA£OPOLSKIE|K|21|30
2020-06|12|WOJ. MA£OPOLSKIE|K|32|15
2020-06|12|WOJ. MA£OPOLSKIE|K|39|11
2020-06|12|WOJ. MA£OPOLSKIE|K|37|9
2020-06|12|WOJ. MA£OPOLSKIE|K|40|6
2020-06|12|WOJ. MA£OPOLSKIE|K|38|6
2020-06|12|WOJ. MA£OPOLSKIE|K|59|1
2020-06|12|WOJ. MA£OPOLSKIE|K|53|2
2020-06|12|WOJ. MA£OPOLSKIE|K|34|10
2020-06|12|WOJ. MA£OPOLSKIE|K|22|23
2020-06|12|WOJ. MA£OPOLSKIE|K|47|2
2020-06|12|WOJ. MA£OPOLSKIE|K|33|7
2020-06|12|WOJ. MA£OPOLSKIE|K|35|6
2020-06|12|WOJ. MA£OPOLSKIE|K|57|1
2020-06|12|WOJ. MA£OPOLSKIE|K|36|10
2020-06|12|WOJ. MA£OPOLSKIE|K|54|3
2020-06|12|WOJ. MA£OPOLSKIE|K|31|12
2020-06|12|WOJ. MA£OPOLSKIE|K|29|10
2020-06|12|WOJ. MA£OPOLSKIE|K|51|1
2020-06|12|WOJ. MA£OPOLSKIE|K|49|1
2020-06|12|WOJ. MA£OPOLSKIE|K|18|408
2020-06|12|WOJ. MA£OPOLSKIE|K|41|5
2020-06|12|WOJ. MA£OPOLSKIE|M|14|6
2020-06|12|WOJ. MA£OPOLSKIE|M|47|1
2020-06|12|WOJ. MA£OPOLSKIE|M|17|11
2020-06|12|WOJ. MA£OPOLSKIE|M|38|11
2020-06|12|WOJ. MA£OPOLSKIE|M|31|6
2020-06|12|WOJ. MA£OPOLSKIE|M|49|4
2020-06|12|WOJ. MA£OPOLSKIE|M|37|8
