DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|ILOSC
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|53|6
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|67|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|54|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|17|3
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|60|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|66|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|42|4
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|21|23
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|25|24
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|32|11
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|27|22
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|38|16
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|22|38
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|30|17
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|34|20
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|29|17
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|52|4
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|69|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|48|3
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|14|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|56|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|47|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|19|162
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|51|8
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|24|26
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|37|12
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|26|23
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|39|11
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|55|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|59|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|15|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|62|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|31|17
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|41|15
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|20|53
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|33|17
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|28|24
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|36|9
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|18|468
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|23|28
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|44|6
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|49|5
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|35|9
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|43|8
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|46|3
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|40|7
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|16|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|58|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|50|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|K|45|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|19|144
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|24|18
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|15|13
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|50|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|57|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|18|486
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|25|20
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|17|14
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|30|13
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|31|8
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|46|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|48|4
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|23|15
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|39|6
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|29|17
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|41|8
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|45|4
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|42|4
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|43|3
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|59|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|49|3
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|54|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|20|59
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|16|28
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|21|22
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|32|12
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|33|14
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|53|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|38|3
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|55|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|14|13
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|60|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|37|8
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|22|31
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|28|8
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|61|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|62|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|27|13
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|51|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|63|1
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|36|11
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|26|15
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|35|7
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|40|7
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|44|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|47|2
2019-09|02|WOJ. DOLNOŒL¥SKIE|M|34|15
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|55|3
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|21|28
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|53|4
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|35|7
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|48|3
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|41|3
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|51|2
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|15|4
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|54|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|20|46
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|22|26
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|29|10
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|40|9
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|45|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|36|8
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|56|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|19|151
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|33|13
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|27|15
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|25|24
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|34|17
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|64|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|37|8
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|26|22
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|42|7
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|58|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|57|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|50|5
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|43|7
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|52|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|47|4
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|61|3
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|16|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|17|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|18|460
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|23|23
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|38|6
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|49|2
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|24|18
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|32|13
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|63|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|30|22
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|44|6
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|28|21
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|39|5
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|31|7
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|K|14|2
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|33|3
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|16|30
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|46|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|17|21
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|41|5
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|14|18
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|27|20
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|38|5
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|39|4
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|48|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|40|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|58|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|55|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|47|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|25|16
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|21|15
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|65|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|31|8
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|35|8
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|22|19
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|20|50
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|34|3
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|15|17
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|49|2
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|64|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|19|102
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|30|8
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|32|14
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|42|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|52|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|29|10
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|36|5
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|37|7
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|50|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|24|17
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|28|12
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|18|465
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|43|6
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|59|1
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|23|17
2019-09|04|WOJ. KUJAWSKO-POMORSKIE|M|26|7
2019-09|06|WOJ. LUBELSKIE|K|41|7
2019-09|06|WOJ. LUBELSKIE|K|45|3
2019-09|06|WOJ. LUBELSKIE|K|14|4
2019-09|06|WOJ. LUBELSKIE|K|38|7
2019-09|06|WOJ. LUBELSKIE|K|24|22
2019-09|06|WOJ. LUBELSKIE|K|25|15
2019-09|06|WOJ. LUBELSKIE|K|29|17
2019-09|06|WOJ. LUBELSKIE|K|28|22
2019-09|06|WOJ. LUBELSKIE|K|17|3
2019-09|06|WOJ. LUBELSKIE|K|61|1
2019-09|06|WOJ. LUBELSKIE|K|30|16
2019-09|06|WOJ. LUBELSKIE|K|32|11
2019-09|06|WOJ. LUBELSKIE|K|16|5
2019-09|06|WOJ. LUBELSKIE|K|33|12
2019-09|06|WOJ. LUBELSKIE|K|15|4
2019-09|06|WOJ. LUBELSKIE|K|49|5
2019-09|06|WOJ. LUBELSKIE|K|20|55
2019-09|06|WOJ. LUBELSKIE|K|34|9
2019-09|06|WOJ. LUBELSKIE|K|23|20
2019-09|06|WOJ. LUBELSKIE|K|43|4
2019-09|06|WOJ. LUBELSKIE|K|48|7
2019-09|06|WOJ. LUBELSKIE|K|42|2
2019-09|06|WOJ. LUBELSKIE|K|50|1
2019-09|06|WOJ. LUBELSKIE|K|39|3
2019-09|06|WOJ. LUBELSKIE|K|44|4
2019-09|06|WOJ. LUBELSKIE|K|59|2
2019-09|06|WOJ. LUBELSKIE|K|57|1
2019-09|06|WOJ. LUBELSKIE|K|19|156
2019-09|06|WOJ. LUBELSKIE|K|35|9
2019-09|06|WOJ. LUBELSKIE|K|37|8
2019-09|06|WOJ. LUBELSKIE|K|40|9
2019-09|06|WOJ. LUBELSKIE|K|18|596
2019-09|06|WOJ. LUBELSKIE|K|52|3
2019-09|06|WOJ. LUBELSKIE|K|21|26
2019-09|06|WOJ. LUBELSKIE|K|36|11
2019-09|06|WOJ. LUBELSKIE|K|60|2
2019-09|06|WOJ. LUBELSKIE|K|26|14
2019-09|06|WOJ. LUBELSKIE|K|54|3
2019-09|06|WOJ. LUBELSKIE|K|58|1
2019-09|06|WOJ. LUBELSKIE|K|31|6
2019-09|06|WOJ. LUBELSKIE|K|47|4
2019-09|06|WOJ. LUBELSKIE|K|22|27
2019-09|06|WOJ. LUBELSKIE|K|55|3
2019-09|06|WOJ. LUBELSKIE|K|51|6
2019-09|06|WOJ. LUBELSKIE|K|53|2
2019-09|06|WOJ. LUBELSKIE|K|27|20
2019-09|06|WOJ. LUBELSKIE|K|46|6
2019-09|06|WOJ. LUBELSKIE|M|26|9
2019-09|06|WOJ. LUBELSKIE|M|29|9
2019-09|06|WOJ. LUBELSKIE|M|48|2
2019-09|06|WOJ. LUBELSKIE|M|28|12
2019-09|06|WOJ. LUBELSKIE|M|38|3
2019-09|06|WOJ. LUBELSKIE|M|35|7
2019-09|06|WOJ. LUBELSKIE|M|37|1
2019-09|06|WOJ. LUBELSKIE|M|50|2
2019-09|06|WOJ. LUBELSKIE|M|18|499
2019-09|06|WOJ. LUBELSKIE|M|17|30
2019-09|06|WOJ. LUBELSKIE|M|16|58
2019-09|06|WOJ. LUBELSKIE|M|36|4
2019-09|06|WOJ. LUBELSKIE|M|46|2
2019-09|06|WOJ. LUBELSKIE|M|30|5
2019-09|06|WOJ. LUBELSKIE|M|31|4
2019-09|06|WOJ. LUBELSKIE|M|56|1
2019-09|06|WOJ. LUBELSKIE|M|15|24
2019-09|06|WOJ. LUBELSKIE|M|25|13
2019-09|06|WOJ. LUBELSKIE|M|41|4
2019-09|06|WOJ. LUBELSKIE|M|42|3
2019-09|06|WOJ. LUBELSKIE|M|24|11
2019-09|06|WOJ. LUBELSKIE|M|43|2
2019-09|06|WOJ. LUBELSKIE|M|51|1
2019-09|06|WOJ. LUBELSKIE|M|21|20
2019-09|06|WOJ. LUBELSKIE|M|44|3
2019-09|06|WOJ. LUBELSKIE|M|33|3
2019-09|06|WOJ. LUBELSKIE|M|23|15
2019-09|06|WOJ. LUBELSKIE|M|45|3
2019-09|06|WOJ. LUBELSKIE|M|55|1
2019-09|06|WOJ. LUBELSKIE|M|19|119
2019-09|06|WOJ. LUBELSKIE|M|39|8
2019-09|06|WOJ. LUBELSKIE|M|27|11
2019-09|06|WOJ. LUBELSKIE|M|14|39
2019-09|06|WOJ. LUBELSKIE|M|20|38
2019-09|06|WOJ. LUBELSKIE|M|22|12
2019-09|06|WOJ. LUBELSKIE|M|59|1
2019-09|06|WOJ. LUBELSKIE|M|32|14
2019-09|06|WOJ. LUBELSKIE|M|40|6
2019-09|06|WOJ. LUBELSKIE|M|34|5
2019-09|08|WOJ. LUBUSKIE|K|26|9
2019-09|08|WOJ. LUBUSKIE|K|53|1
2019-09|08|WOJ. LUBUSKIE|K|29|10
2019-09|08|WOJ. LUBUSKIE|K|19|58
2019-09|08|WOJ. LUBUSKIE|K|35|6
2019-09|08|WOJ. LUBUSKIE|K|39|3
2019-09|08|WOJ. LUBUSKIE|K|40|3
2019-09|08|WOJ. LUBUSKIE|K|21|13
2019-09|08|WOJ. LUBUSKIE|K|30|7
2019-09|08|WOJ. LUBUSKIE|K|16|3
2019-09|08|WOJ. LUBUSKIE|K|51|1
2019-09|08|WOJ. LUBUSKIE|K|18|172
2019-09|08|WOJ. LUBUSKIE|K|56|1
2019-09|08|WOJ. LUBUSKIE|K|38|5
2019-09|08|WOJ. LUBUSKIE|K|47|3
2019-09|08|WOJ. LUBUSKIE|K|44|1
2019-09|08|WOJ. LUBUSKIE|K|55|3
2019-09|08|WOJ. LUBUSKIE|K|20|16
2019-09|08|WOJ. LUBUSKIE|K|24|10
2019-09|08|WOJ. LUBUSKIE|K|31|5
2019-09|08|WOJ. LUBUSKIE|K|41|5
2019-09|08|WOJ. LUBUSKIE|K|22|12
2019-09|08|WOJ. LUBUSKIE|K|23|6
2019-09|08|WOJ. LUBUSKIE|K|37|6
2019-09|08|WOJ. LUBUSKIE|K|48|2
2019-09|08|WOJ. LUBUSKIE|K|52|1
2019-09|08|WOJ. LUBUSKIE|K|58|1
2019-09|08|WOJ. LUBUSKIE|K|25|15
2019-09|08|WOJ. LUBUSKIE|K|43|1
2019-09|08|WOJ. LUBUSKIE|K|50|2
2019-09|08|WOJ. LUBUSKIE|K|42|4
2019-09|08|WOJ. LUBUSKIE|K|54|1
2019-09|08|WOJ. LUBUSKIE|K|28|9
2019-09|08|WOJ. LUBUSKIE|K|33|6
2019-09|08|WOJ. LUBUSKIE|K|32|2
2019-09|08|WOJ. LUBUSKIE|K|64|1
2019-09|08|WOJ. LUBUSKIE|K|34|4
2019-09|08|WOJ. LUBUSKIE|K|45|3
2019-09|08|WOJ. LUBUSKIE|K|14|1
2019-09|08|WOJ. LUBUSKIE|K|36|9
2019-09|08|WOJ. LUBUSKIE|K|27|9
2019-09|08|WOJ. LUBUSKIE|M|23|9
2019-09|08|WOJ. LUBUSKIE|M|25|3
2019-09|08|WOJ. LUBUSKIE|M|21|7
2019-09|08|WOJ. LUBUSKIE|M|17|5
2019-09|08|WOJ. LUBUSKIE|M|24|14
2019-09|08|WOJ. LUBUSKIE|M|22|15
2019-09|08|WOJ. LUBUSKIE|M|19|55
2019-09|08|WOJ. LUBUSKIE|M|37|4
2019-09|08|WOJ. LUBUSKIE|M|30|1
2019-09|08|WOJ. LUBUSKIE|M|29|10
2019-09|08|WOJ. LUBUSKIE|M|20|19
2019-09|08|WOJ. LUBUSKIE|M|31|2
2019-09|08|WOJ. LUBUSKIE|M|36|2
2019-09|08|WOJ. LUBUSKIE|M|27|5
2019-09|08|WOJ. LUBUSKIE|M|46|1
2019-09|08|WOJ. LUBUSKIE|M|15|3
2019-09|08|WOJ. LUBUSKIE|M|51|1
2019-09|08|WOJ. LUBUSKIE|M|18|180
2019-09|08|WOJ. LUBUSKIE|M|33|2
2019-09|08|WOJ. LUBUSKIE|M|32|4
2019-09|08|WOJ. LUBUSKIE|M|47|1
2019-09|08|WOJ. LUBUSKIE|M|34|3
2019-09|08|WOJ. LUBUSKIE|M|44|1
2019-09|08|WOJ. LUBUSKIE|M|45|1
2019-09|08|WOJ. LUBUSKIE|M|41|2
2019-09|08|WOJ. LUBUSKIE|M|39|5
2019-09|08|WOJ. LUBUSKIE|M|42|1
2019-09|08|WOJ. LUBUSKIE|M|48|1
2019-09|08|WOJ. LUBUSKIE|M|14|12
2019-09|08|WOJ. LUBUSKIE|M|28|7
2019-09|08|WOJ. LUBUSKIE|M|16|7
2019-09|08|WOJ. LUBUSKIE|M|57|2
2019-09|08|WOJ. LUBUSKIE|M|38|3
2019-09|08|WOJ. LUBUSKIE|M|35|3
2019-09|08|WOJ. LUBUSKIE|M|26|2
2019-09|10|WOJ. £ÓDZKIE|K|30|12
2019-09|10|WOJ. £ÓDZKIE|K|23|13
2019-09|10|WOJ. £ÓDZKIE|K|43|8
2019-09|10|WOJ. £ÓDZKIE|K|57|3
2019-09|10|WOJ. £ÓDZKIE|K|38|5
2019-09|10|WOJ. £ÓDZKIE|K|25|15
2019-09|10|WOJ. £ÓDZKIE|K|45|4
2019-09|10|WOJ. £ÓDZKIE|K|63|1
2019-09|10|WOJ. £ÓDZKIE|K|49|1
2019-09|10|WOJ. £ÓDZKIE|K|19|130
2019-09|10|WOJ. £ÓDZKIE|K|24|18
2019-09|10|WOJ. £ÓDZKIE|K|17|5
2019-09|10|WOJ. £ÓDZKIE|K|22|22
2019-09|10|WOJ. £ÓDZKIE|K|56|3
2019-09|10|WOJ. £ÓDZKIE|K|34|11
2019-09|10|WOJ. £ÓDZKIE|K|42|11
2019-09|10|WOJ. £ÓDZKIE|K|41|2
2019-09|10|WOJ. £ÓDZKIE|K|31|7
2019-09|10|WOJ. £ÓDZKIE|K|28|10
2019-09|10|WOJ. £ÓDZKIE|K|32|10
2019-09|10|WOJ. £ÓDZKIE|K|37|3
2019-09|10|WOJ. £ÓDZKIE|K|39|8
2019-09|10|WOJ. £ÓDZKIE|K|21|25
2019-09|10|WOJ. £ÓDZKIE|K|36|11
2019-09|10|WOJ. £ÓDZKIE|K|15|4
2019-09|10|WOJ. £ÓDZKIE|K|44|5
2019-09|10|WOJ. £ÓDZKIE|K|65|1
2019-09|10|WOJ. £ÓDZKIE|K|18|543
2019-09|10|WOJ. £ÓDZKIE|K|27|11
2019-09|10|WOJ. £ÓDZKIE|K|35|8
2019-09|10|WOJ. £ÓDZKIE|K|51|4
2019-09|10|WOJ. £ÓDZKIE|K|29|12
2019-09|10|WOJ. £ÓDZKIE|K|26|15
2019-09|10|WOJ. £ÓDZKIE|K|54|3
2019-09|10|WOJ. £ÓDZKIE|K|47|2
2019-09|10|WOJ. £ÓDZKIE|K|33|15
2019-09|10|WOJ. £ÓDZKIE|K|52|2
2019-09|10|WOJ. £ÓDZKIE|K|61|3
2019-09|10|WOJ. £ÓDZKIE|K|14|5
2019-09|10|WOJ. £ÓDZKIE|K|20|38
2019-09|10|WOJ. £ÓDZKIE|K|16|6
2019-09|10|WOJ. £ÓDZKIE|K|53|3
2019-09|10|WOJ. £ÓDZKIE|K|50|3
2019-09|10|WOJ. £ÓDZKIE|K|48|3
2019-09|10|WOJ. £ÓDZKIE|K|59|2
2019-09|10|WOJ. £ÓDZKIE|K|46|1
2019-09|10|WOJ. £ÓDZKIE|M|17|16
2019-09|10|WOJ. £ÓDZKIE|M|34|6
2019-09|10|WOJ. £ÓDZKIE|M|26|8
2019-09|10|WOJ. £ÓDZKIE|M|20|28
2019-09|10|WOJ. £ÓDZKIE|M|25|10
2019-09|10|WOJ. £ÓDZKIE|M|58|1
2019-09|10|WOJ. £ÓDZKIE|M|64|1
2019-09|10|WOJ. £ÓDZKIE|M|40|5
2019-09|10|WOJ. £ÓDZKIE|M|19|103
2019-09|10|WOJ. £ÓDZKIE|M|39|4
2019-09|10|WOJ. £ÓDZKIE|M|36|7
2019-09|10|WOJ. £ÓDZKIE|M|30|8
2019-09|10|WOJ. £ÓDZKIE|M|46|1
2019-09|10|WOJ. £ÓDZKIE|M|60|1
2019-09|10|WOJ. £ÓDZKIE|M|47|3
2019-09|10|WOJ. £ÓDZKIE|M|24|16
2019-09|10|WOJ. £ÓDZKIE|M|29|5
2019-09|10|WOJ. £ÓDZKIE|M|22|19
2019-09|10|WOJ. £ÓDZKIE|M|68|1
2019-09|10|WOJ. £ÓDZKIE|M|44|2
2019-09|10|WOJ. £ÓDZKIE|M|63|2
2019-09|10|WOJ. £ÓDZKIE|M|16|39
2019-09|10|WOJ. £ÓDZKIE|M|27|9
2019-09|10|WOJ. £ÓDZKIE|M|23|13
2019-09|10|WOJ. £ÓDZKIE|M|41|4
2019-09|10|WOJ. £ÓDZKIE|M|37|6
2019-09|10|WOJ. £ÓDZKIE|M|62|1
2019-09|10|WOJ. £ÓDZKIE|M|18|496
2019-09|10|WOJ. £ÓDZKIE|M|14|46
2019-09|10|WOJ. £ÓDZKIE|M|45|2
2019-09|10|WOJ. £ÓDZKIE|M|21|12
2019-09|10|WOJ. £ÓDZKIE|M|28|9
2019-09|10|WOJ. £ÓDZKIE|M|43|3
2019-09|10|WOJ. £ÓDZKIE|M|35|6
2019-09|10|WOJ. £ÓDZKIE|M|38|3
2019-09|10|WOJ. £ÓDZKIE|M|42|2
2019-09|10|WOJ. £ÓDZKIE|M|32|6
2019-09|10|WOJ. £ÓDZKIE|M|15|20
2019-09|10|WOJ. £ÓDZKIE|M|31|9
2019-09|10|WOJ. £ÓDZKIE|M|33|6
2019-09|12|WOJ. MA£OPOLSKIE|K|20|76
2019-09|12|WOJ. MA£OPOLSKIE|K|54|2
2019-09|12|WOJ. MA£OPOLSKIE|K|31|12
2019-09|12|WOJ. MA£OPOLSKIE|K|27|33
2019-09|12|WOJ. MA£OPOLSKIE|K|28|16
2019-09|12|WOJ. MA£OPOLSKIE|K|24|24
2019-09|12|WOJ. MA£OPOLSKIE|K|48|2
2019-09|12|WOJ. MA£OPOLSKIE|K|15|1
2019-09|12|WOJ. MA£OPOLSKIE|K|38|12
2019-09|12|WOJ. MA£OPOLSKIE|K|45|3
2019-09|12|WOJ. MA£OPOLSKIE|K|23|28
2019-09|12|WOJ. MA£OPOLSKIE|K|36|13
2019-09|12|WOJ. MA£OPOLSKIE|K|41|9
2019-09|12|WOJ. MA£OPOLSKIE|K|26|20
2019-09|12|WOJ. MA£OPOLSKIE|K|29|12
2019-09|12|WOJ. MA£OPOLSKIE|K|39|4
2019-09|12|WOJ. MA£OPOLSKIE|K|46|4
2019-09|12|WOJ. MA£OPOLSKIE|K|18|770
2019-09|12|WOJ. MA£OPOLSKIE|K|19|238
2019-09|12|WOJ. MA£OPOLSKIE|K|37|12
2019-09|12|WOJ. MA£OPOLSKIE|K|52|5
2019-09|12|WOJ. MA£OPOLSKIE|K|40|11
2019-09|12|WOJ. MA£OPOLSKIE|K|32|16
2019-09|12|WOJ. MA£OPOLSKIE|K|33|13
2019-09|12|WOJ. MA£OPOLSKIE|K|53|1
2019-09|12|WOJ. MA£OPOLSKIE|K|50|3
2019-09|12|WOJ. MA£OPOLSKIE|K|56|1
2019-09|12|WOJ. MA£OPOLSKIE|K|21|48
2019-09|12|WOJ. MA£OPOLSKIE|K|25|22
2019-09|12|WOJ. MA£OPOLSKIE|K|30|29
