DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|KOD_UPRAWNIENIA|LICZBA
2020-07|16|WOJ. OPOLSKIE|M|46|A|1
2020-07|16|WOJ. OPOLSKIE|M|46|A2|1
2020-07|16|WOJ. OPOLSKIE|M|46|C1|1
2020-07|16|WOJ. OPOLSKIE|M|46|A1|1
2020-07|16|WOJ. OPOLSKIE|M|47|A2|1
2020-07|16|WOJ. OPOLSKIE|M|47|A|1
2020-07|16|WOJ. OPOLSKIE|M|47|D+E|1
2020-07|16|WOJ. OPOLSKIE|M|47|D1+E|1
2020-07|16|WOJ. OPOLSKIE|M|47|D|1
2020-07|16|WOJ. OPOLSKIE|M|47|A1|1
2020-07|16|WOJ. OPOLSKIE|M|47|D1|1
2020-07|16|WOJ. OPOLSKIE|M|48|T|2
2020-07|16|WOJ. OPOLSKIE|M|48|B+E|2
2020-07|16|WOJ. OPOLSKIE|M|48|B|1
2020-07|16|WOJ. OPOLSKIE|M|48|B1|1
2020-07|16|WOJ. OPOLSKIE|M|48|AM|1
2020-07|16|WOJ. OPOLSKIE|M|49|B+E|1
2020-07|16|WOJ. OPOLSKIE|M|49|C+E|1
2020-07|16|WOJ. OPOLSKIE|M|49|C1+E|1
2020-07|16|WOJ. OPOLSKIE|M|50|AM|1
2020-07|16|WOJ. OPOLSKIE|M|50|B1|1
2020-07|16|WOJ. OPOLSKIE|M|50|B|1
2020-07|16|WOJ. OPOLSKIE|M|51|A1|1
2020-07|16|WOJ. OPOLSKIE|M|51|T|2
2020-07|16|WOJ. OPOLSKIE|M|51|A2|1
2020-07|16|WOJ. OPOLSKIE|M|51|AM|3
2020-07|16|WOJ. OPOLSKIE|M|51|B|3
2020-07|16|WOJ. OPOLSKIE|M|51|B+E|2
2020-07|16|WOJ. OPOLSKIE|M|51|B1|3
2020-07|16|WOJ. OPOLSKIE|M|52|D+E|1
2020-07|16|WOJ. OPOLSKIE|M|52|T|2
2020-07|16|WOJ. OPOLSKIE|M|52|C1|1
2020-07|16|WOJ. OPOLSKIE|M|52|B+E|2
2020-07|16|WOJ. OPOLSKIE|M|52|D1|1
2020-07|16|WOJ. OPOLSKIE|M|52|D1+E|1
2020-07|16|WOJ. OPOLSKIE|M|52|C1+E|1
2020-07|16|WOJ. OPOLSKIE|M|52|C+E|1
2020-07|16|WOJ. OPOLSKIE|M|52|D|1
2020-07|16|WOJ. OPOLSKIE|M|52|A1|1
2020-07|16|WOJ. OPOLSKIE|M|52|C|1
2020-07|16|WOJ. OPOLSKIE|M|52|A2|1
2020-07|16|WOJ. OPOLSKIE|M|54|C1+E|1
2020-07|16|WOJ. OPOLSKIE|M|54|B+E|1
2020-07|16|WOJ. OPOLSKIE|M|54|AM|1
2020-07|16|WOJ. OPOLSKIE|M|54|C+E|1
2020-07|16|WOJ. OPOLSKIE|M|54|T|1
2020-07|16|WOJ. OPOLSKIE|M|58|D1+E|1
2020-07|16|WOJ. OPOLSKIE|M|58|C+E|1
2020-07|16|WOJ. OPOLSKIE|M|58|C1+E|1
2020-07|16|WOJ. OPOLSKIE|M|58|D+E|1
2020-07|16|WOJ. OPOLSKIE|M|58|B+E|1
2020-07|16|WOJ. OPOLSKIE|M|63|B+E|1
2020-07|16|WOJ. OPOLSKIE|M|63|T|1
2020-07|16|WOJ. OPOLSKIE|M|67|A1|1
2020-07|16|WOJ. OPOLSKIE|M|67|A2|1
2020-07|16|WOJ. OPOLSKIE|M|67|A|1
2020-07|16|WOJ. OPOLSKIE|M|68|AM|1
2020-07|16|WOJ. OPOLSKIE|M|73|B|1
2020-07|16|WOJ. OPOLSKIE|M|73|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|15|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|16|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|16|A1|4
2020-07|18|WOJ. PODKARPACKIE|K|16|AM|5
2020-07|18|WOJ. PODKARPACKIE|K|17|AM|2
2020-07|18|WOJ. PODKARPACKIE|K|17|A1|2
2020-07|18|WOJ. PODKARPACKIE|K|17|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|18|B1|583
2020-07|18|WOJ. PODKARPACKIE|K|18|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|18|AM|581
2020-07|18|WOJ. PODKARPACKIE|K|18|B|583
2020-07|18|WOJ. PODKARPACKIE|K|18|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|19|AM|86
2020-07|18|WOJ. PODKARPACKIE|K|19|B1|87
2020-07|18|WOJ. PODKARPACKIE|K|19|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|19|B|87
2020-07|18|WOJ. PODKARPACKIE|K|19|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|20|T|1
2020-07|18|WOJ. PODKARPACKIE|K|20|B1|44
2020-07|18|WOJ. PODKARPACKIE|K|20|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|20|B|44
2020-07|18|WOJ. PODKARPACKIE|K|20|AM|44
2020-07|18|WOJ. PODKARPACKIE|K|21|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|21|B|26
2020-07|18|WOJ. PODKARPACKIE|K|21|C|1
2020-07|18|WOJ. PODKARPACKIE|K|21|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|21|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|21|AM|26
2020-07|18|WOJ. PODKARPACKIE|K|21|B1|26
2020-07|18|WOJ. PODKARPACKIE|K|22|C1|3
2020-07|18|WOJ. PODKARPACKIE|K|22|C|3
2020-07|18|WOJ. PODKARPACKIE|K|22|C1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|22|C+E|1
2020-07|18|WOJ. PODKARPACKIE|K|22|AM|18
2020-07|18|WOJ. PODKARPACKIE|K|22|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|22|T|1
2020-07|18|WOJ. PODKARPACKIE|K|22|B1|18
2020-07|18|WOJ. PODKARPACKIE|K|22|B|18
2020-07|18|WOJ. PODKARPACKIE|K|23|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|23|B1|17
2020-07|18|WOJ. PODKARPACKIE|K|23|C|1
2020-07|18|WOJ. PODKARPACKIE|K|23|AM|17
2020-07|18|WOJ. PODKARPACKIE|K|23|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|23|B|17
2020-07|18|WOJ. PODKARPACKIE|K|23|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|24|B|20
2020-07|18|WOJ. PODKARPACKIE|K|24|A1|3
2020-07|18|WOJ. PODKARPACKIE|K|24|AM|20
2020-07|18|WOJ. PODKARPACKIE|K|24|A2|3
2020-07|18|WOJ. PODKARPACKIE|K|24|A|3
2020-07|18|WOJ. PODKARPACKIE|K|24|B1|20
2020-07|18|WOJ. PODKARPACKIE|K|25|A2|5
2020-07|18|WOJ. PODKARPACKIE|K|25|B1|18
2020-07|18|WOJ. PODKARPACKIE|K|25|A|5
2020-07|18|WOJ. PODKARPACKIE|K|25|B|18
2020-07|18|WOJ. PODKARPACKIE|K|25|C1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|25|T|1
2020-07|18|WOJ. PODKARPACKIE|K|25|C+E|1
2020-07|18|WOJ. PODKARPACKIE|K|25|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|25|C|1
2020-07|18|WOJ. PODKARPACKIE|K|25|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|25|AM|18
2020-07|18|WOJ. PODKARPACKIE|K|25|A1|5
2020-07|18|WOJ. PODKARPACKIE|K|26|A|1
2020-07|18|WOJ. PODKARPACKIE|K|26|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|26|D1|1
2020-07|18|WOJ. PODKARPACKIE|K|26|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|26|AM|20
2020-07|18|WOJ. PODKARPACKIE|K|26|B1|20
2020-07|18|WOJ. PODKARPACKIE|K|26|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|26|D|1
2020-07|18|WOJ. PODKARPACKIE|K|26|C|1
2020-07|18|WOJ. PODKARPACKIE|K|26|C1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|26|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|26|T|1
2020-07|18|WOJ. PODKARPACKIE|K|26|C+E|1
2020-07|18|WOJ. PODKARPACKIE|K|26|B|20
2020-07|18|WOJ. PODKARPACKIE|K|27|A|2
2020-07|18|WOJ. PODKARPACKIE|K|27|B|10
2020-07|18|WOJ. PODKARPACKIE|K|27|A1|2
2020-07|18|WOJ. PODKARPACKIE|K|27|A2|2
2020-07|18|WOJ. PODKARPACKIE|K|27|B1|10
2020-07|18|WOJ. PODKARPACKIE|K|27|AM|10
2020-07|18|WOJ. PODKARPACKIE|K|28|AM|7
2020-07|18|WOJ. PODKARPACKIE|K|28|D|1
2020-07|18|WOJ. PODKARPACKIE|K|28|D1|1
2020-07|18|WOJ. PODKARPACKIE|K|28|B|7
2020-07|18|WOJ. PODKARPACKIE|K|28|B1|7
2020-07|18|WOJ. PODKARPACKIE|K|29|B1|14
2020-07|18|WOJ. PODKARPACKIE|K|29|AM|14
2020-07|18|WOJ. PODKARPACKIE|K|29|B|14
2020-07|18|WOJ. PODKARPACKIE|K|30|AM|23
2020-07|18|WOJ. PODKARPACKIE|K|30|B|23
2020-07|18|WOJ. PODKARPACKIE|K|30|B1|23
2020-07|18|WOJ. PODKARPACKIE|K|31|B1|12
2020-07|18|WOJ. PODKARPACKIE|K|31|B|12
2020-07|18|WOJ. PODKARPACKIE|K|31|AM|12
2020-07|18|WOJ. PODKARPACKIE|K|32|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|32|AM|11
2020-07|18|WOJ. PODKARPACKIE|K|32|B|11
2020-07|18|WOJ. PODKARPACKIE|K|32|A|1
2020-07|18|WOJ. PODKARPACKIE|K|32|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|32|B1|11
2020-07|18|WOJ. PODKARPACKIE|K|33|C1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|33|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|33|B1|11
2020-07|18|WOJ. PODKARPACKIE|K|33|D1|1
2020-07|18|WOJ. PODKARPACKIE|K|33|B|11
2020-07|18|WOJ. PODKARPACKIE|K|33|C|1
2020-07|18|WOJ. PODKARPACKIE|K|33|D|1
2020-07|18|WOJ. PODKARPACKIE|K|33|D+E|1
2020-07|18|WOJ. PODKARPACKIE|K|33|AM|11
2020-07|18|WOJ. PODKARPACKIE|K|33|C+E|1
2020-07|18|WOJ. PODKARPACKIE|K|33|T|1
2020-07|18|WOJ. PODKARPACKIE|K|33|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|33|D1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|34|B1|7
2020-07|18|WOJ. PODKARPACKIE|K|34|AM|7
2020-07|18|WOJ. PODKARPACKIE|K|34|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|34|C+E|1
2020-07|18|WOJ. PODKARPACKIE|K|34|B|7
2020-07|18|WOJ. PODKARPACKIE|K|34|T|1
2020-07|18|WOJ. PODKARPACKIE|K|34|C1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|34|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|34|C|1
2020-07|18|WOJ. PODKARPACKIE|K|35|AM|7
2020-07|18|WOJ. PODKARPACKIE|K|35|B|7
2020-07|18|WOJ. PODKARPACKIE|K|35|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|35|B1|7
2020-07|18|WOJ. PODKARPACKIE|K|35|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|35|A|1
2020-07|18|WOJ. PODKARPACKIE|K|36|D|1
2020-07|18|WOJ. PODKARPACKIE|K|36|B|8
2020-07|18|WOJ. PODKARPACKIE|K|36|D1|1
2020-07|18|WOJ. PODKARPACKIE|K|36|AM|8
2020-07|18|WOJ. PODKARPACKIE|K|36|B1|8
2020-07|18|WOJ. PODKARPACKIE|K|37|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|37|B1|4
2020-07|18|WOJ. PODKARPACKIE|K|37|B|4
2020-07|18|WOJ. PODKARPACKIE|K|37|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|37|A|1
2020-07|18|WOJ. PODKARPACKIE|K|37|AM|4
2020-07|18|WOJ. PODKARPACKIE|K|38|C|1
2020-07|18|WOJ. PODKARPACKIE|K|38|B1|4
2020-07|18|WOJ. PODKARPACKIE|K|38|AM|4
2020-07|18|WOJ. PODKARPACKIE|K|38|C1|1
2020-07|18|WOJ. PODKARPACKIE|K|38|B|4
2020-07|18|WOJ. PODKARPACKIE|K|39|B1|7
2020-07|18|WOJ. PODKARPACKIE|K|39|AM|7
2020-07|18|WOJ. PODKARPACKIE|K|39|B|7
2020-07|18|WOJ. PODKARPACKIE|K|40|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|40|A|1
2020-07|18|WOJ. PODKARPACKIE|K|40|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|40|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|40|B|3
2020-07|18|WOJ. PODKARPACKIE|K|40|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|41|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|41|B|3
2020-07|18|WOJ. PODKARPACKIE|K|41|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|42|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|42|B|3
2020-07|18|WOJ. PODKARPACKIE|K|42|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|43|C1+E|1
2020-07|18|WOJ. PODKARPACKIE|K|43|B|4
2020-07|18|WOJ. PODKARPACKIE|K|43|C1|2
2020-07|18|WOJ. PODKARPACKIE|K|43|AM|4
2020-07|18|WOJ. PODKARPACKIE|K|43|A|1
2020-07|18|WOJ. PODKARPACKIE|K|43|C+E|1
2020-07|18|WOJ. PODKARPACKIE|K|43|B1|4
2020-07|18|WOJ. PODKARPACKIE|K|43|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|43|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|43|C|2
2020-07|18|WOJ. PODKARPACKIE|K|43|T|1
2020-07|18|WOJ. PODKARPACKIE|K|43|B+E|1
2020-07|18|WOJ. PODKARPACKIE|K|44|AM|6
2020-07|18|WOJ. PODKARPACKIE|K|44|B|6
2020-07|18|WOJ. PODKARPACKIE|K|44|D1|1
2020-07|18|WOJ. PODKARPACKIE|K|44|D|1
2020-07|18|WOJ. PODKARPACKIE|K|44|B1|6
2020-07|18|WOJ. PODKARPACKIE|K|45|A1|1
2020-07|18|WOJ. PODKARPACKIE|K|45|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|45|B|1
2020-07|18|WOJ. PODKARPACKIE|K|45|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|45|A|1
2020-07|18|WOJ. PODKARPACKIE|K|45|A2|1
2020-07|18|WOJ. PODKARPACKIE|K|46|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|46|B|3
2020-07|18|WOJ. PODKARPACKIE|K|46|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|47|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|47|B|3
2020-07|18|WOJ. PODKARPACKIE|K|47|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|48|B|3
2020-07|18|WOJ. PODKARPACKIE|K|48|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|48|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|49|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|49|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|49|B|3
2020-07|18|WOJ. PODKARPACKIE|K|50|B|1
2020-07|18|WOJ. PODKARPACKIE|K|50|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|50|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|51|B1|2
2020-07|18|WOJ. PODKARPACKIE|K|51|B|2
2020-07|18|WOJ. PODKARPACKIE|K|51|AM|2
2020-07|18|WOJ. PODKARPACKIE|K|52|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|52|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|52|B|1
2020-07|18|WOJ. PODKARPACKIE|K|54|B|1
2020-07|18|WOJ. PODKARPACKIE|K|54|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|54|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|55|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|55|B|1
2020-07|18|WOJ. PODKARPACKIE|K|55|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|58|B1|3
2020-07|18|WOJ. PODKARPACKIE|K|58|B|3
2020-07|18|WOJ. PODKARPACKIE|K|58|AM|3
2020-07|18|WOJ. PODKARPACKIE|K|60|B1|2
2020-07|18|WOJ. PODKARPACKIE|K|60|AM|2
2020-07|18|WOJ. PODKARPACKIE|K|60|B|2
2020-07|18|WOJ. PODKARPACKIE|K|61|B|1
2020-07|18|WOJ. PODKARPACKIE|K|61|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|61|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|65|B1|1
2020-07|18|WOJ. PODKARPACKIE|K|65|AM|1
2020-07|18|WOJ. PODKARPACKIE|K|65|B|1
2020-07|18|WOJ. PODKARPACKIE|M|14|AM|14
2020-07|18|WOJ. PODKARPACKIE|M|15|AM|13
2020-07|18|WOJ. PODKARPACKIE|M|16|B1|2
2020-07|18|WOJ. PODKARPACKIE|M|16|AM|46
2020-07|18|WOJ. PODKARPACKIE|M|16|A1|38
2020-07|18|WOJ. PODKARPACKIE|M|16|T|10
2020-07|18|WOJ. PODKARPACKIE|M|17|A1|23
2020-07|18|WOJ. PODKARPACKIE|M|17|AM|21
2020-07|18|WOJ. PODKARPACKIE|M|17|T|5
2020-07|18|WOJ. PODKARPACKIE|M|18|B1|719
2020-07|18|WOJ. PODKARPACKIE|M|18|AM|665
2020-07|18|WOJ. PODKARPACKIE|M|18|A2|38
2020-07|18|WOJ. PODKARPACKIE|M|18|A1|31
2020-07|18|WOJ. PODKARPACKIE|M|18|B|721
2020-07|18|WOJ. PODKARPACKIE|M|18|T|7
2020-07|18|WOJ. PODKARPACKIE|M|18|B+E|3
2020-07|18|WOJ. PODKARPACKIE|M|19|C|5
2020-07|18|WOJ. PODKARPACKIE|M|19|B|133
2020-07|18|WOJ. PODKARPACKIE|M|19|A1|14
2020-07|18|WOJ. PODKARPACKIE|M|19|C1+E|2
2020-07|18|WOJ. PODKARPACKIE|M|19|T|9
2020-07|18|WOJ. PODKARPACKIE|M|19|B1|133
2020-07|18|WOJ. PODKARPACKIE|M|19|C+E|2
2020-07|18|WOJ. PODKARPACKIE|M|19|B+E|7
2020-07|18|WOJ. PODKARPACKIE|M|19|C1|5
2020-07|18|WOJ. PODKARPACKIE|M|19|AM|129
2020-07|18|WOJ. PODKARPACKIE|M|19|A2|19
2020-07|18|WOJ. PODKARPACKIE|M|20|C+E|4
2020-07|18|WOJ. PODKARPACKIE|M|20|T|8
2020-07|18|WOJ. PODKARPACKIE|M|20|A|5
2020-07|18|WOJ. PODKARPACKIE|M|20|C1+E|4
2020-07|18|WOJ. PODKARPACKIE|M|20|B|33
2020-07|18|WOJ. PODKARPACKIE|M|20|A2|8
2020-07|18|WOJ. PODKARPACKIE|M|20|C|7
2020-07|18|WOJ. PODKARPACKIE|M|20|A1|5
2020-07|18|WOJ. PODKARPACKIE|M|20|B1|33
2020-07|18|WOJ. PODKARPACKIE|M|20|C1|8
2020-07|18|WOJ. PODKARPACKIE|M|20|B+E|8
2020-07|18|WOJ. PODKARPACKIE|M|20|AM|33
2020-07|18|WOJ. PODKARPACKIE|M|21|C+E|11
2020-07|18|WOJ. PODKARPACKIE|M|21|A1|6
2020-07|18|WOJ. PODKARPACKIE|M|21|B|15
2020-07|18|WOJ. PODKARPACKIE|M|21|C|14
2020-07|18|WOJ. PODKARPACKIE|M|21|T|14
2020-07|18|WOJ. PODKARPACKIE|M|21|A2|8
2020-07|18|WOJ. PODKARPACKIE|M|21|B1|15
2020-07|18|WOJ. PODKARPACKIE|M|21|C1|14
2020-07|18|WOJ. PODKARPACKIE|M|21|AM|15
2020-07|18|WOJ. PODKARPACKIE|M|21|B+E|16
2020-07|18|WOJ. PODKARPACKIE|M|21|A|6
2020-07|18|WOJ. PODKARPACKIE|M|21|C1+E|12
2020-07|18|WOJ. PODKARPACKIE|M|22|AM|10
2020-07|18|WOJ. PODKARPACKIE|M|22|A1|10
2020-07|18|WOJ. PODKARPACKIE|M|22|C|17
2020-07|18|WOJ. PODKARPACKIE|M|22|C1|17
2020-07|18|WOJ. PODKARPACKIE|M|22|T|9
2020-07|18|WOJ. PODKARPACKIE|M|22|A2|10
2020-07|18|WOJ. PODKARPACKIE|M|22|C+E|7
2020-07|18|WOJ. PODKARPACKIE|M|22|B1|10
2020-07|18|WOJ. PODKARPACKIE|M|22|C1+E|7
2020-07|18|WOJ. PODKARPACKIE|M|22|A|4
2020-07|18|WOJ. PODKARPACKIE|M|22|B+E|10
2020-07|18|WOJ. PODKARPACKIE|M|22|B|10
2020-07|18|WOJ. PODKARPACKIE|M|23|C+E|8
2020-07|18|WOJ. PODKARPACKIE|M|23|A2|12
2020-07|18|WOJ. PODKARPACKIE|M|23|T|11
2020-07|18|WOJ. PODKARPACKIE|M|23|B|14
2020-07|18|WOJ. PODKARPACKIE|M|23|B1|14
2020-07|18|WOJ. PODKARPACKIE|M|23|A|13
2020-07|18|WOJ. PODKARPACKIE|M|23|AM|14
2020-07|18|WOJ. PODKARPACKIE|M|23|C1+E|8
2020-07|18|WOJ. PODKARPACKIE|M|23|B+E|10
2020-07|18|WOJ. PODKARPACKIE|M|23|A1|13
2020-07|18|WOJ. PODKARPACKIE|M|23|C1|17
2020-07|18|WOJ. PODKARPACKIE|M|23|C|17
2020-07|18|WOJ. PODKARPACKIE|M|24|D1+E|2
2020-07|18|WOJ. PODKARPACKIE|M|24|B1|15
2020-07|18|WOJ. PODKARPACKIE|M|24|T|12
2020-07|18|WOJ. PODKARPACKIE|M|24|AM|15
2020-07|18|WOJ. PODKARPACKIE|M|24|D|3
2020-07|18|WOJ. PODKARPACKIE|M|24|C1+E|8
2020-07|18|WOJ. PODKARPACKIE|M|24|A1|32
2020-07|18|WOJ. PODKARPACKIE|M|24|D1|3
2020-07|18|WOJ. PODKARPACKIE|M|24|C1|17
2020-07|18|WOJ. PODKARPACKIE|M|24|B+E|12
2020-07|18|WOJ. PODKARPACKIE|M|24|A2|29
2020-07|18|WOJ. PODKARPACKIE|M|24|C|17
2020-07|18|WOJ. PODKARPACKIE|M|24|D+E|2
2020-07|18|WOJ. PODKARPACKIE|M|24|A|36
2020-07|18|WOJ. PODKARPACKIE|M|24|C+E|8
2020-07|18|WOJ. PODKARPACKIE|M|24|B|13
2020-07|18|WOJ. PODKARPACKIE|M|25|D1|1
2020-07|18|WOJ. PODKARPACKIE|M|25|A|41
2020-07|18|WOJ. PODKARPACKIE|M|25|C1+E|15
2020-07|18|WOJ. PODKARPACKIE|M|25|C+E|15
2020-07|18|WOJ. PODKARPACKIE|M|25|D|1
2020-07|18|WOJ. PODKARPACKIE|M|25|A2|39
2020-07|18|WOJ. PODKARPACKIE|M|25|B|13
2020-07|18|WOJ. PODKARPACKIE|M|25|B1|13
2020-07|18|WOJ. PODKARPACKIE|M|25|AM|13
2020-07|18|WOJ. PODKARPACKIE|M|25|C|15
2020-07|18|WOJ. PODKARPACKIE|M|25|A1|37
2020-07|18|WOJ. PODKARPACKIE|M|25|T|17
2020-07|18|WOJ. PODKARPACKIE|M|25|B+E|19
2020-07|18|WOJ. PODKARPACKIE|M|25|C1|15
2020-07|18|WOJ. PODKARPACKIE|M|26|D1+E|2
2020-07|18|WOJ. PODKARPACKIE|M|26|D+E|2
2020-07|18|WOJ. PODKARPACKIE|M|26|T|13
2020-07|18|WOJ. PODKARPACKIE|M|26|D|4
2020-07|18|WOJ. PODKARPACKIE|M|26|B1|9
2020-07|18|WOJ. PODKARPACKIE|M|26|D1|4
2020-07|18|WOJ. PODKARPACKIE|M|26|B|9
2020-07|18|WOJ. PODKARPACKIE|M|26|C|17
2020-07|18|WOJ. PODKARPACKIE|M|26|C1+E|12
2020-07|18|WOJ. PODKARPACKIE|M|26|B+E|13
2020-07|18|WOJ. PODKARPACKIE|M|26|A|12
2020-07|18|WOJ. PODKARPACKIE|M|26|C+E|12
2020-07|18|WOJ. PODKARPACKIE|M|26|A2|10
2020-07|18|WOJ. PODKARPACKIE|M|26|C1|17
2020-07|18|WOJ. PODKARPACKIE|M|26|AM|9
2020-07|18|WOJ. PODKARPACKIE|M|26|A1|10
2020-07|18|WOJ. PODKARPACKIE|M|27|A2|12
2020-07|18|WOJ. PODKARPACKIE|M|27|D1|6
2020-07|18|WOJ. PODKARPACKIE|M|27|AM|8
2020-07|18|WOJ. PODKARPACKIE|M|27|B1|8
2020-07|18|WOJ. PODKARPACKIE|M|27|C+E|6
2020-07|18|WOJ. PODKARPACKIE|M|27|T|11
2020-07|18|WOJ. PODKARPACKIE|M|27|A|12
2020-07|18|WOJ. PODKARPACKIE|M|27|B+E|8
2020-07|18|WOJ. PODKARPACKIE|M|27|D1+E|5
2020-07|18|WOJ. PODKARPACKIE|M|27|C1|8
2020-07|18|WOJ. PODKARPACKIE|M|27|B|8
2020-07|18|WOJ. PODKARPACKIE|M|27|A1|11
2020-07|18|WOJ. PODKARPACKIE|M|27|D|6
2020-07|18|WOJ. PODKARPACKIE|M|27|C|8
2020-07|18|WOJ. PODKARPACKIE|M|27|D+E|5
2020-07|18|WOJ. PODKARPACKIE|M|27|C1+E|6
2020-07|18|WOJ. PODKARPACKIE|M|28|T|9
2020-07|18|WOJ. PODKARPACKIE|M|28|AM|5
2020-07|18|WOJ. PODKARPACKIE|M|28|C1|10
2020-07|18|WOJ. PODKARPACKIE|M|28|A2|18
2020-07|18|WOJ. PODKARPACKIE|M|28|C+E|5
2020-07|18|WOJ. PODKARPACKIE|M|28|D1|1
2020-07|18|WOJ. PODKARPACKIE|M|28|B+E|8
2020-07|18|WOJ. PODKARPACKIE|M|28|B|5
2020-07|18|WOJ. PODKARPACKIE|M|28|B1|5
2020-07|18|WOJ. PODKARPACKIE|M|28|D|1
2020-07|18|WOJ. PODKARPACKIE|M|28|D+E|1
2020-07|18|WOJ. PODKARPACKIE|M|28|A|18
2020-07|18|WOJ. PODKARPACKIE|M|28|D1+E|1
2020-07|18|WOJ. PODKARPACKIE|M|28|A1|18
2020-07|18|WOJ. PODKARPACKIE|M|28|C1+E|5
2020-07|18|WOJ. PODKARPACKIE|M|28|C|10
2020-07|18|WOJ. PODKARPACKIE|M|29|B+E|11
2020-07|18|WOJ. PODKARPACKIE|M|29|B1|5
2020-07|18|WOJ. PODKARPACKIE|M|29|D+E|1
2020-07|18|WOJ. PODKARPACKIE|M|29|D1|2
2020-07|18|WOJ. PODKARPACKIE|M|29|B|5
2020-07|18|WOJ. PODKARPACKIE|M|29|A1|13
2020-07|18|WOJ. PODKARPACKIE|M|29|D|2
2020-07|18|WOJ. PODKARPACKIE|M|29|C|13
2020-07|18|WOJ. PODKARPACKIE|M|29|D1+E|1
2020-07|18|WOJ. PODKARPACKIE|M|29|C+E|10
2020-07|18|WOJ. PODKARPACKIE|M|29|C1+E|10
2020-07|18|WOJ. PODKARPACKIE|M|29|AM|6
2020-07|18|WOJ. PODKARPACKIE|M|29|C1|13
2020-07|18|WOJ. PODKARPACKIE|M|29|A|13
2020-07|18|WOJ. PODKARPACKIE|M|29|A2|13
2020-07|18|WOJ. PODKARPACKIE|M|29|T|10
