DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|ILOSC
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|28|15
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|46|6
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|26|29
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|58|6
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|22|20
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|14|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|61|3
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|66|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|50|7
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|43|9
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|40|10
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|23|34
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|60|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|47|7
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|34|18
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|25|34
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|24|42
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|54|5
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|35|20
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|49|8
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|17|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|15|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|30|27
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|18|517
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|48|4
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|19|156
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|42|9
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|31|21
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|45|10
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|52|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|32|22
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|39|14
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|44|10
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|59|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|55|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|21|46
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|29|27
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|27|26
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|36|16
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|41|11
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|38|20
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|33|13
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|20|48
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|37|20
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|53|3
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|56|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|63|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|K|16|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|43|8
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|15|4
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|19|142
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|29|19
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|37|7
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|49|3
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|42|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|21|32
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|34|11
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|31|11
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|28|10
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|40|4
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|30|12
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|27|17
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|63|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|16|27
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|22|28
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|32|13
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|36|8
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|58|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|41|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|38|14
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|26|20
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|35|10
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|56|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|61|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|47|3
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|48|4
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|14|17
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|24|29
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|23|24
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|45|6
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|50|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|55|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|18|538
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|20|60
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|44|4
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|33|12
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|46|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|60|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|25|14
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|39|9
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|17|5
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|53|2
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|52|1
2019-10|02|WOJ. DOLNOŒL¥SKIE|M|54|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|20|40
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|42|6
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|46|5
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|15|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|56|6
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|61|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|27|24
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|16|3
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|28|16
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|24|27
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|41|10
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|52|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|45|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|22|38
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|37|11
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|51|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|57|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|23|25
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|40|12
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|31|19
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|54|3
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|33|15
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|43|5
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|14|5
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|48|5
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|18|547
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|35|12
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|26|18
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|34|16
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|30|13
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|63|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|29|22
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|58|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|17|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|44|10
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|62|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|47|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|21|25
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|19|159
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|59|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|49|6
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|55|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|39|7
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|38|12
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|32|24
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|36|16
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|53|6
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|K|25|18
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|14|23
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|28|11
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|44|4
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|39|4
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|50|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|52|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|18|495
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|33|9
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|45|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|25|12
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|24|19
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|53|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|38|5
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|30|9
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|51|4
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|66|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|42|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|23|31
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|41|7
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|35|5
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|34|7
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|40|4
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|49|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|26|13
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|20|42
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|57|1
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|27|11
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|46|3
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|29|10
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|43|3
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|36|12
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|48|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|31|10
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|15|17
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|16|43
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|22|17
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|54|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|37|7
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|32|6
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|17|19
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|19|112
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|21|26
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|47|2
2019-10|04|WOJ. KUJAWSKO-POMORSKIE|M|61|1
2019-10|06|WOJ. LUBELSKIE|K|29|19
2019-10|06|WOJ. LUBELSKIE|K|46|4
2019-10|06|WOJ. LUBELSKIE|K|18|618
2019-10|06|WOJ. LUBELSKIE|K|33|11
2019-10|06|WOJ. LUBELSKIE|K|34|16
2019-10|06|WOJ. LUBELSKIE|K|43|9
2019-10|06|WOJ. LUBELSKIE|K|52|6
2019-10|06|WOJ. LUBELSKIE|K|50|7
2019-10|06|WOJ. LUBELSKIE|K|51|2
2019-10|06|WOJ. LUBELSKIE|K|38|6
2019-10|06|WOJ. LUBELSKIE|K|21|35
2019-10|06|WOJ. LUBELSKIE|K|19|113
2019-10|06|WOJ. LUBELSKIE|K|48|7
2019-10|06|WOJ. LUBELSKIE|K|24|19
2019-10|06|WOJ. LUBELSKIE|K|22|22
2019-10|06|WOJ. LUBELSKIE|K|17|1
2019-10|06|WOJ. LUBELSKIE|K|14|1
2019-10|06|WOJ. LUBELSKIE|K|55|1
2019-10|06|WOJ. LUBELSKIE|K|73|1
2019-10|06|WOJ. LUBELSKIE|K|44|1
2019-10|06|WOJ. LUBELSKIE|K|42|4
2019-10|06|WOJ. LUBELSKIE|K|35|20
2019-10|06|WOJ. LUBELSKIE|K|36|11
2019-10|06|WOJ. LUBELSKIE|K|23|27
2019-10|06|WOJ. LUBELSKIE|K|25|27
2019-10|06|WOJ. LUBELSKIE|K|59|1
2019-10|06|WOJ. LUBELSKIE|K|31|15
2019-10|06|WOJ. LUBELSKIE|K|30|21
2019-10|06|WOJ. LUBELSKIE|K|49|2
2019-10|06|WOJ. LUBELSKIE|K|32|12
2019-10|06|WOJ. LUBELSKIE|K|39|8
2019-10|06|WOJ. LUBELSKIE|K|15|3
2019-10|06|WOJ. LUBELSKIE|K|45|3
2019-10|06|WOJ. LUBELSKIE|K|62|1
2019-10|06|WOJ. LUBELSKIE|K|41|8
2019-10|06|WOJ. LUBELSKIE|K|56|1
2019-10|06|WOJ. LUBELSKIE|K|47|1
2019-10|06|WOJ. LUBELSKIE|K|28|28
2019-10|06|WOJ. LUBELSKIE|K|61|2
2019-10|06|WOJ. LUBELSKIE|K|37|6
2019-10|06|WOJ. LUBELSKIE|K|16|6
2019-10|06|WOJ. LUBELSKIE|K|26|16
2019-10|06|WOJ. LUBELSKIE|K|53|2
2019-10|06|WOJ. LUBELSKIE|K|40|4
2019-10|06|WOJ. LUBELSKIE|K|27|16
2019-10|06|WOJ. LUBELSKIE|K|20|23
2019-10|06|WOJ. LUBELSKIE|M|25|10
2019-10|06|WOJ. LUBELSKIE|M|20|33
2019-10|06|WOJ. LUBELSKIE|M|43|2
2019-10|06|WOJ. LUBELSKIE|M|64|1
2019-10|06|WOJ. LUBELSKIE|M|19|100
2019-10|06|WOJ. LUBELSKIE|M|60|1
2019-10|06|WOJ. LUBELSKIE|M|23|13
2019-10|06|WOJ. LUBELSKIE|M|17|14
2019-10|06|WOJ. LUBELSKIE|M|16|52
2019-10|06|WOJ. LUBELSKIE|M|39|3
2019-10|06|WOJ. LUBELSKIE|M|45|2
2019-10|06|WOJ. LUBELSKIE|M|56|1
2019-10|06|WOJ. LUBELSKIE|M|44|1
2019-10|06|WOJ. LUBELSKIE|M|51|1
2019-10|06|WOJ. LUBELSKIE|M|18|627
2019-10|06|WOJ. LUBELSKIE|M|27|6
2019-10|06|WOJ. LUBELSKIE|M|41|5
2019-10|06|WOJ. LUBELSKIE|M|21|19
2019-10|06|WOJ. LUBELSKIE|M|40|2
2019-10|06|WOJ. LUBELSKIE|M|15|16
2019-10|06|WOJ. LUBELSKIE|M|31|7
2019-10|06|WOJ. LUBELSKIE|M|38|8
2019-10|06|WOJ. LUBELSKIE|M|37|6
2019-10|06|WOJ. LUBELSKIE|M|42|1
2019-10|06|WOJ. LUBELSKIE|M|67|1
2019-10|06|WOJ. LUBELSKIE|M|14|26
2019-10|06|WOJ. LUBELSKIE|M|30|5
2019-10|06|WOJ. LUBELSKIE|M|26|11
2019-10|06|WOJ. LUBELSKIE|M|48|3
2019-10|06|WOJ. LUBELSKIE|M|58|1
2019-10|06|WOJ. LUBELSKIE|M|24|20
2019-10|06|WOJ. LUBELSKIE|M|36|3
2019-10|06|WOJ. LUBELSKIE|M|34|5
2019-10|06|WOJ. LUBELSKIE|M|55|1
2019-10|06|WOJ. LUBELSKIE|M|22|13
2019-10|06|WOJ. LUBELSKIE|M|28|10
2019-10|06|WOJ. LUBELSKIE|M|32|8
2019-10|06|WOJ. LUBELSKIE|M|33|2
2019-10|06|WOJ. LUBELSKIE|M|35|5
2019-10|06|WOJ. LUBELSKIE|M|29|5
2019-10|06|WOJ. LUBELSKIE|M|47|2
2019-10|08|WOJ. LUBUSKIE|K|14|3
2019-10|08|WOJ. LUBUSKIE|K|39|7
2019-10|08|WOJ. LUBUSKIE|K|21|16
2019-10|08|WOJ. LUBUSKIE|K|20|15
2019-10|08|WOJ. LUBUSKIE|K|36|6
2019-10|08|WOJ. LUBUSKIE|K|47|2
2019-10|08|WOJ. LUBUSKIE|K|32|5
2019-10|08|WOJ. LUBUSKIE|K|46|1
2019-10|08|WOJ. LUBUSKIE|K|19|58
2019-10|08|WOJ. LUBUSKIE|K|44|7
2019-10|08|WOJ. LUBUSKIE|K|49|2
2019-10|08|WOJ. LUBUSKIE|K|31|4
2019-10|08|WOJ. LUBUSKIE|K|29|8
2019-10|08|WOJ. LUBUSKIE|K|22|15
2019-10|08|WOJ. LUBUSKIE|K|43|5
2019-10|08|WOJ. LUBUSKIE|K|55|2
2019-10|08|WOJ. LUBUSKIE|K|16|2
2019-10|08|WOJ. LUBUSKIE|K|42|5
2019-10|08|WOJ. LUBUSKIE|K|15|1
2019-10|08|WOJ. LUBUSKIE|K|50|2
2019-10|08|WOJ. LUBUSKIE|K|30|9
2019-10|08|WOJ. LUBUSKIE|K|41|4
2019-10|08|WOJ. LUBUSKIE|K|40|5
2019-10|08|WOJ. LUBUSKIE|K|51|2
2019-10|08|WOJ. LUBUSKIE|K|27|11
2019-10|08|WOJ. LUBUSKIE|K|45|1
2019-10|08|WOJ. LUBUSKIE|K|60|1
2019-10|08|WOJ. LUBUSKIE|K|59|2
2019-10|08|WOJ. LUBUSKIE|K|28|13
2019-10|08|WOJ. LUBUSKIE|K|18|190
2019-10|08|WOJ. LUBUSKIE|K|52|2
2019-10|08|WOJ. LUBUSKIE|K|37|3
2019-10|08|WOJ. LUBUSKIE|K|34|10
2019-10|08|WOJ. LUBUSKIE|K|23|10
2019-10|08|WOJ. LUBUSKIE|K|26|9
2019-10|08|WOJ. LUBUSKIE|K|24|9
2019-10|08|WOJ. LUBUSKIE|K|33|6
2019-10|08|WOJ. LUBUSKIE|K|35|5
2019-10|08|WOJ. LUBUSKIE|K|38|4
2019-10|08|WOJ. LUBUSKIE|K|25|16
2019-10|08|WOJ. LUBUSKIE|M|31|9
2019-10|08|WOJ. LUBUSKIE|M|22|10
2019-10|08|WOJ. LUBUSKIE|M|29|4
2019-10|08|WOJ. LUBUSKIE|M|35|4
2019-10|08|WOJ. LUBUSKIE|M|77|1
2019-10|08|WOJ. LUBUSKIE|M|55|1
2019-10|08|WOJ. LUBUSKIE|M|36|4
2019-10|08|WOJ. LUBUSKIE|M|65|1
2019-10|08|WOJ. LUBUSKIE|M|42|4
2019-10|08|WOJ. LUBUSKIE|M|14|13
2019-10|08|WOJ. LUBUSKIE|M|49|1
2019-10|08|WOJ. LUBUSKIE|M|33|6
2019-10|08|WOJ. LUBUSKIE|M|28|3
2019-10|08|WOJ. LUBUSKIE|M|32|6
2019-10|08|WOJ. LUBUSKIE|M|17|2
2019-10|08|WOJ. LUBUSKIE|M|41|1
2019-10|08|WOJ. LUBUSKIE|M|18|226
2019-10|08|WOJ. LUBUSKIE|M|19|55
2019-10|08|WOJ. LUBUSKIE|M|27|7
2019-10|08|WOJ. LUBUSKIE|M|24|4
2019-10|08|WOJ. LUBUSKIE|M|15|4
2019-10|08|WOJ. LUBUSKIE|M|20|27
2019-10|08|WOJ. LUBUSKIE|M|25|9
2019-10|08|WOJ. LUBUSKIE|M|34|5
2019-10|08|WOJ. LUBUSKIE|M|45|1
2019-10|08|WOJ. LUBUSKIE|M|43|1
2019-10|08|WOJ. LUBUSKIE|M|38|4
2019-10|08|WOJ. LUBUSKIE|M|26|5
2019-10|08|WOJ. LUBUSKIE|M|50|1
2019-10|08|WOJ. LUBUSKIE|M|37|4
2019-10|08|WOJ. LUBUSKIE|M|23|4
2019-10|08|WOJ. LUBUSKIE|M|16|12
2019-10|08|WOJ. LUBUSKIE|M|48|1
2019-10|08|WOJ. LUBUSKIE|M|46|1
2019-10|08|WOJ. LUBUSKIE|M|21|14
2019-10|08|WOJ. LUBUSKIE|M|30|4
2019-10|10|WOJ. £ÓDZKIE|K|19|134
2019-10|10|WOJ. £ÓDZKIE|K|57|1
2019-10|10|WOJ. £ÓDZKIE|K|56|3
2019-10|10|WOJ. £ÓDZKIE|K|23|19
2019-10|10|WOJ. £ÓDZKIE|K|25|21
2019-10|10|WOJ. £ÓDZKIE|K|32|20
2019-10|10|WOJ. £ÓDZKIE|K|36|7
2019-10|10|WOJ. £ÓDZKIE|K|40|6
2019-10|10|WOJ. £ÓDZKIE|K|15|1
2019-10|10|WOJ. £ÓDZKIE|K|31|14
2019-10|10|WOJ. £ÓDZKIE|K|29|13
2019-10|10|WOJ. £ÓDZKIE|K|39|9
2019-10|10|WOJ. £ÓDZKIE|K|55|1
2019-10|10|WOJ. £ÓDZKIE|K|52|1
2019-10|10|WOJ. £ÓDZKIE|K|14|5
2019-10|10|WOJ. £ÓDZKIE|K|44|7
2019-10|10|WOJ. £ÓDZKIE|K|50|2
2019-10|10|WOJ. £ÓDZKIE|K|35|9
2019-10|10|WOJ. £ÓDZKIE|K|54|2
2019-10|10|WOJ. £ÓDZKIE|K|18|625
2019-10|10|WOJ. £ÓDZKIE|K|20|47
2019-10|10|WOJ. £ÓDZKIE|K|63|1
2019-10|10|WOJ. £ÓDZKIE|K|30|17
2019-10|10|WOJ. £ÓDZKIE|K|34|14
2019-10|10|WOJ. £ÓDZKIE|K|24|15
2019-10|10|WOJ. £ÓDZKIE|K|45|6
2019-10|10|WOJ. £ÓDZKIE|K|49|3
2019-10|10|WOJ. £ÓDZKIE|K|16|4
2019-10|10|WOJ. £ÓDZKIE|K|48|2
2019-10|10|WOJ. £ÓDZKIE|K|37|8
2019-10|10|WOJ. £ÓDZKIE|K|22|22
2019-10|10|WOJ. £ÓDZKIE|K|27|8
2019-10|10|WOJ. £ÓDZKIE|K|28|18
2019-10|10|WOJ. £ÓDZKIE|K|46|4
2019-10|10|WOJ. £ÓDZKIE|K|33|12
2019-10|10|WOJ. £ÓDZKIE|K|42|6
2019-10|10|WOJ. £ÓDZKIE|K|43|10
2019-10|10|WOJ. £ÓDZKIE|K|41|6
2019-10|10|WOJ. £ÓDZKIE|K|64|2
2019-10|10|WOJ. £ÓDZKIE|K|38|11
2019-10|10|WOJ. £ÓDZKIE|K|26|22
2019-10|10|WOJ. £ÓDZKIE|K|47|3
2019-10|10|WOJ. £ÓDZKIE|K|53|2
2019-10|10|WOJ. £ÓDZKIE|K|21|35
2019-10|10|WOJ. £ÓDZKIE|M|19|97
2019-10|10|WOJ. £ÓDZKIE|M|15|11
2019-10|10|WOJ. £ÓDZKIE|M|40|4
2019-10|10|WOJ. £ÓDZKIE|M|66|1
2019-10|10|WOJ. £ÓDZKIE|M|44|2
2019-10|10|WOJ. £ÓDZKIE|M|47|2
2019-10|10|WOJ. £ÓDZKIE|M|18|584
2019-10|10|WOJ. £ÓDZKIE|M|25|12
2019-10|10|WOJ. £ÓDZKIE|M|14|34
2019-10|10|WOJ. £ÓDZKIE|M|42|4
2019-10|10|WOJ. £ÓDZKIE|M|16|33
2019-10|10|WOJ. £ÓDZKIE|M|17|8
2019-10|10|WOJ. £ÓDZKIE|M|22|9
2019-10|10|WOJ. £ÓDZKIE|M|33|10
2019-10|10|WOJ. £ÓDZKIE|M|48|1
2019-10|10|WOJ. £ÓDZKIE|M|20|38
2019-10|10|WOJ. £ÓDZKIE|M|52|2
2019-10|10|WOJ. £ÓDZKIE|M|41|7
2019-10|10|WOJ. £ÓDZKIE|M|31|12
2019-10|10|WOJ. £ÓDZKIE|M|36|7
2019-10|10|WOJ. £ÓDZKIE|M|23|15
2019-10|10|WOJ. £ÓDZKIE|M|30|4
2019-10|10|WOJ. £ÓDZKIE|M|24|21
2019-10|10|WOJ. £ÓDZKIE|M|21|23
2019-10|10|WOJ. £ÓDZKIE|M|26|12
2019-10|10|WOJ. £ÓDZKIE|M|32|8
2019-10|10|WOJ. £ÓDZKIE|M|46|2
2019-10|10|WOJ. £ÓDZKIE|M|64|1
2019-10|10|WOJ. £ÓDZKIE|M|56|1
2019-10|10|WOJ. £ÓDZKIE|M|34|13
2019-10|10|WOJ. £ÓDZKIE|M|39|3
2019-10|10|WOJ. £ÓDZKIE|M|43|4
2019-10|10|WOJ. £ÓDZKIE|M|29|11
2019-10|10|WOJ. £ÓDZKIE|M|35|8
2019-10|10|WOJ. £ÓDZKIE|M|49|1
2019-10|10|WOJ. £ÓDZKIE|M|45|2
2019-10|10|WOJ. £ÓDZKIE|M|50|1
2019-10|10|WOJ. £ÓDZKIE|M|38|4
2019-10|10|WOJ. £ÓDZKIE|M|27|8
2019-10|10|WOJ. £ÓDZKIE|M|28|13
2019-10|10|WOJ. £ÓDZKIE|M|58|1
2019-10|10|WOJ. £ÓDZKIE|M|55|1
2019-10|10|WOJ. £ÓDZKIE|M|37|4
2019-10|12|WOJ. MA£OPOLSKIE|K|18|915
2019-10|12|WOJ. MA£OPOLSKIE|K|29|19
2019-10|12|WOJ. MA£OPOLSKIE|K|22|31
2019-10|12|WOJ. MA£OPOLSKIE|K|42|4
2019-10|12|WOJ. MA£OPOLSKIE|K|41|10
2019-10|12|WOJ. MA£OPOLSKIE|K|55|3
2019-10|12|WOJ. MA£OPOLSKIE|K|39|6
2019-10|12|WOJ. MA£OPOLSKIE|K|23|38
2019-10|12|WOJ. MA£OPOLSKIE|K|19|263
2019-10|12|WOJ. MA£OPOLSKIE|K|26|28
2019-10|12|WOJ. MA£OPOLSKIE|K|37|14
2019-10|12|WOJ. MA£OPOLSKIE|K|35|16
2019-10|12|WOJ. MA£OPOLSKIE|K|36|12
2019-10|12|WOJ. MA£OPOLSKIE|K|60|1
2019-10|12|WOJ. MA£OPOLSKIE|K|32|19
2019-10|12|WOJ. MA£OPOLSKIE|K|65|1
2019-10|12|WOJ. MA£OPOLSKIE|K|52|7
2019-10|12|WOJ. MA£OPOLSKIE|K|49|4
2019-10|12|WOJ. MA£OPOLSKIE|K|46|4
2019-10|12|WOJ. MA£OPOLSKIE|K|57|1
2019-10|12|WOJ. MA£OPOLSKIE|K|28|24
2019-10|12|WOJ. MA£OPOLSKIE|K|38|12
2019-10|12|WOJ. MA£OPOLSKIE|K|30|20
2019-10|12|WOJ. MA£OPOLSKIE|K|15|3
2019-10|12|WOJ. MA£OPOLSKIE|K|21|45
2019-10|12|WOJ. MA£OPOLSKIE|K|43|15
