DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|LICZBA
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|59|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|20|15
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|34|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|32|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|15|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|31|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|42|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|45|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|29|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|27|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|25|9
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|44|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|35|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|21|5
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|51|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|23|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|36|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|33|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|18|252
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|26|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|38|4
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|41|3
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|43|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|40|2
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|30|1
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|16|9
2019-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|24|7
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|8
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|23
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|44|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|12
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|18
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|6
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|14|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|12
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|45|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|51|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|69|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|60|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|8
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|19
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|11
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|33|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|32|10
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|43|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|35|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|47|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|39|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|19|47
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|55|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|10
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|42|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|48|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|52|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|24
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|59|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|18|296
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|30|7
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|34|7
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|50|5
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|28|14
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|40|10
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|31|10
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|5
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|16|5
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|37|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|56|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|14|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|32|7
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|35|5
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|36|6
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|43|4
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|33|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|5
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|16
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|48
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|34|5
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|17|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|41|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|40|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|52|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|15|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|13
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|8
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|6
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|38|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|62|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|55|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|3
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|53|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|39|2
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|42|1
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|358
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|12
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|11
2019-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|25
2019-11|30|WOJ. WIELKOPOLSKIE|K|32|15
2019-11|30|WOJ. WIELKOPOLSKIE|K|43|4
2019-11|30|WOJ. WIELKOPOLSKIE|K|22|32
2019-11|30|WOJ. WIELKOPOLSKIE|K|15|3
2019-11|30|WOJ. WIELKOPOLSKIE|K|37|12
2019-11|30|WOJ. WIELKOPOLSKIE|K|17|4
2019-11|30|WOJ. WIELKOPOLSKIE|K|16|12
2019-11|30|WOJ. WIELKOPOLSKIE|K|36|17
2019-11|30|WOJ. WIELKOPOLSKIE|K|42|12
2019-11|30|WOJ. WIELKOPOLSKIE|K|23|28
2019-11|30|WOJ. WIELKOPOLSKIE|K|30|19
2019-11|30|WOJ. WIELKOPOLSKIE|K|53|1
2019-11|30|WOJ. WIELKOPOLSKIE|K|58|3
2019-11|30|WOJ. WIELKOPOLSKIE|K|40|5
2019-11|30|WOJ. WIELKOPOLSKIE|K|24|29
2019-11|30|WOJ. WIELKOPOLSKIE|K|51|2
2019-11|30|WOJ. WIELKOPOLSKIE|K|44|2
2019-11|30|WOJ. WIELKOPOLSKIE|K|65|1
2019-11|30|WOJ. WIELKOPOLSKIE|K|38|11
2019-11|30|WOJ. WIELKOPOLSKIE|K|20|49
2019-11|30|WOJ. WIELKOPOLSKIE|K|27|31
2019-11|30|WOJ. WIELKOPOLSKIE|K|46|3
2019-11|30|WOJ. WIELKOPOLSKIE|K|33|20
2019-11|30|WOJ. WIELKOPOLSKIE|K|29|31
2019-11|30|WOJ. WIELKOPOLSKIE|K|34|11
2019-11|30|WOJ. WIELKOPOLSKIE|K|60|2
2019-11|30|WOJ. WIELKOPOLSKIE|K|55|3
2019-11|30|WOJ. WIELKOPOLSKIE|K|45|6
2019-11|30|WOJ. WIELKOPOLSKIE|K|48|2
2019-11|30|WOJ. WIELKOPOLSKIE|K|14|4
2019-11|30|WOJ. WIELKOPOLSKIE|K|19|144
2019-11|30|WOJ. WIELKOPOLSKIE|K|26|33
2019-11|30|WOJ. WIELKOPOLSKIE|K|39|10
2019-11|30|WOJ. WIELKOPOLSKIE|K|52|4
2019-11|30|WOJ. WIELKOPOLSKIE|K|49|2
2019-11|30|WOJ. WIELKOPOLSKIE|K|35|10
2019-11|30|WOJ. WIELKOPOLSKIE|K|47|5
2019-11|30|WOJ. WIELKOPOLSKIE|K|50|4
2019-11|30|WOJ. WIELKOPOLSKIE|K|18|847
2019-11|30|WOJ. WIELKOPOLSKIE|K|21|40
2019-11|30|WOJ. WIELKOPOLSKIE|K|31|17
2019-11|30|WOJ. WIELKOPOLSKIE|K|41|6
2019-11|30|WOJ. WIELKOPOLSKIE|K|63|1
2019-11|30|WOJ. WIELKOPOLSKIE|K|28|23
2019-11|30|WOJ. WIELKOPOLSKIE|K|25|19
2019-11|30|WOJ. WIELKOPOLSKIE|M|53|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|62|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|29|11
2019-11|30|WOJ. WIELKOPOLSKIE|M|32|7
2019-11|30|WOJ. WIELKOPOLSKIE|M|41|2
2019-11|30|WOJ. WIELKOPOLSKIE|M|28|24
2019-11|30|WOJ. WIELKOPOLSKIE|M|16|54
2019-11|30|WOJ. WIELKOPOLSKIE|M|20|50
2019-11|30|WOJ. WIELKOPOLSKIE|M|24|15
2019-11|30|WOJ. WIELKOPOLSKIE|M|63|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|42|3
2019-11|30|WOJ. WIELKOPOLSKIE|M|30|12
2019-11|30|WOJ. WIELKOPOLSKIE|M|31|11
2019-11|30|WOJ. WIELKOPOLSKIE|M|27|16
2019-11|30|WOJ. WIELKOPOLSKIE|M|40|3
2019-11|30|WOJ. WIELKOPOLSKIE|M|43|3
2019-11|30|WOJ. WIELKOPOLSKIE|M|45|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|22|19
2019-11|30|WOJ. WIELKOPOLSKIE|M|21|28
2019-11|30|WOJ. WIELKOPOLSKIE|M|55|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|39|3
2019-11|30|WOJ. WIELKOPOLSKIE|M|44|4
2019-11|30|WOJ. WIELKOPOLSKIE|M|46|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|48|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|19|123
2019-11|30|WOJ. WIELKOPOLSKIE|M|15|22
2019-11|30|WOJ. WIELKOPOLSKIE|M|52|2
2019-11|30|WOJ. WIELKOPOLSKIE|M|34|8
2019-11|30|WOJ. WIELKOPOLSKIE|M|36|6
2019-11|30|WOJ. WIELKOPOLSKIE|M|26|20
2019-11|30|WOJ. WIELKOPOLSKIE|M|23|22
2019-11|30|WOJ. WIELKOPOLSKIE|M|17|11
2019-11|30|WOJ. WIELKOPOLSKIE|M|54|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|33|10
2019-11|30|WOJ. WIELKOPOLSKIE|M|60|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|66|1
2019-11|30|WOJ. WIELKOPOLSKIE|M|18|808
2019-11|30|WOJ. WIELKOPOLSKIE|M|14|48
2019-11|30|WOJ. WIELKOPOLSKIE|M|38|3
2019-11|30|WOJ. WIELKOPOLSKIE|M|37|5
2019-11|30|WOJ. WIELKOPOLSKIE|M|35|9
2019-11|30|WOJ. WIELKOPOLSKIE|M|50|2
2019-11|30|WOJ. WIELKOPOLSKIE|M|25|18
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|18|237
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|22|19
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|36|4
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|58|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|40|10
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|46|3
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|66|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|45|6
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|65|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|43|5
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|26|14
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|28|10
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|29|21
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|50|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|42|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|61|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|34|11
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|51|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|53|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|56|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|37|8
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|25|15
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|41|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|52|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|19|62
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|20|33
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|24|25
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|23|26
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|54|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|57|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|32|13
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|31|17
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|47|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|39|6
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|49|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|21|27
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|38|5
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|30|10
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|33|12
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|27|19
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|44|9
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|K|35|10
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|38|4
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|16|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|15|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|33|6
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|39|9
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|21|17
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|14|9
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|50|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|20|30
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|40|3
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|55|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|60|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|34|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|37|3
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|51|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|42|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|22|20
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|30|7
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|29|10
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|24|16
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|26|6
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|61|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|36|6
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|28|7
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|45|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|25|17
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|57|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|48|3
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|17|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|53|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|32|6
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|19|46
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|35|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|27|10
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|54|1
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|46|5
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|41|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|31|11
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|49|2
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|23|14
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|43|3
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|18|255
2019-11|32|WOJ. ZACHODNIOPOMORSKIE|M|52|2
